_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
4.363699021960783,0.0,0.10620503603198242,-0.34363183,0.46428522,0.0,4.363323,-7.129191328696658e-17,2.0072627,0.0006837535157206255,13.690305979805007,0.0,4784,1.0,0.0,0.30263412,20,0.77120084,1.0,0.0006837757397927174,0.012295723,0.027335415261460407,0.9998474011994583,17.925001,-0.7581713479871165,3.3274038,0.21253987
3.4596624235538282,0.0,0.11857080746182912,-0.54655296,0.45321256,0.0,4.363323,3.52335240872777e-17,2.0028548,0.0007491210511243276,14.458858372080602,0.0,4840,1.0,0.0,-0.004948434,40,0.7623297,1.0,0.0007502806691281216,0.0005311966,0.02978425557387078,0.9998663078160349,17.909536,-1.9328755141023752,3.9162667,0.21622781
3.864535588060687,0.0,0.1197449599002564,-0.48051906,0.4510673,0.0,4.363323,2.684332209142804e-17,2.005634,0.0007530593116905559,12.756526281319392,0.0,5294,1.0,0.0,-0.0043200427,60,0.7301441,1.0,0.0007603322459416008,0.00048732758,0.024023117903070896,0.9998672330536743,17.910172,-1.882246980535783,2.9719458,0.18972814
4.969065788721326,0.0,0.21554215895759612,-0.39423126,0.45096,0.0,4.363323,2.4660919245469853e-17,2.0046806,0.001847856419837589,18.930471812527127,0.0,4610,1.0,0.0,0.14734775,80,0.7016543,1.0,0.0019318383664568685,0.00038528442,0.04136781468369845,0.999903951614777,17.852507,-1.5657966429946055,3.5535016,0.19469899
3.8265301948555295,0.0,0.22569843514652502,-0.47909877,0.4507224,0.0,4.363323,1.1593599604488683e-17,2.0008333,0.0020698951545771458,18.191042690977838,0.0,4903,1.0,0.0,0.0023694595,100,0.8102072,1.0,0.0020701810053473536,0.00018596649,0.039438229254002796,0.9999084842822245,17.842503,-1.62671876213575,3.0126257,0.2110744
3.7572860409827986,0.0,0.1803452538777034,-0.46808246,0.44851822,0.0,4.363323,2.1846048755114533e-17,2.007659,0.0015368241591444255,20.145344676822543,0.0,5204,1.0,0.0,-0.001903827,120,0.73443806,1.0,0.001538613094105193,5.1498413e-05,0.039322898922508356,0.9999049127095301,17.856464,-1.9233377805942335,3.9310393,0.21404617
5.744756039222185,0.0,0.19299122713428207,-0.4401032,0.4523728,0.0,4.363323,5.630291091601428e-18,2.0067997,0.001271589466194762,14.590933681833139,0.0,5048,1.0,0.0,-0.002261472,140,0.7500124,1.0,0.0012846496840616662,0.00013065338,0.03109570652607007,0.9998885027571287,17.844877,-2.0177988021914834,3.7589123,0.23937969
4.67980465549431,0.0,0.12500383012250516,-0.3266255,0.4474907,0.0,4.363323,-1.843171817795331e-17,2.003545,0.0007228288833199689,13.930909073955188,0.0,5397,1.0,0.0,-0.0003405768,160,0.6467728,1.0,0.0007289446447326811,9.727478e-05,0.02257887966249644,0.9998745518260052,17.835089,-2.0295081719183896,2.377312,0.14235213
5.281136084562626,0.0,0.21689829444920747,-0.3691884,0.44777918,0.0,4.363323,5.268157447711586e-18,2.0057096,0.00179349203296852,19.11346438923548,0.0,5395,1.0,0.0,-0.004301958,180,0.83477145,1.0,0.0018778610325533309,0.00041866302,0.040133153766353236,0.9998996388871056,17.838509,-1.5425196964107881,3.4146352,0.22157736
4.432431170327214,0.0,0.14231733710779104,-0.3627255,0.4498228,0.0,4.363323,-1.0883289079228033e-17,2.0025678,0.0009118429002990208,14.260366860026725,2.220446049250313e-16,5223,1.0,2.220446049250313e-16,-0.0053700097,200,0.7788953,1.0,0.0009767968532414528,0.0005378723,0.027292921679200784,0.9998803224706382,17.832043,-1.8367772220777714,3.1137156,0.19020028
