_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
4.1777348061543975,0.0,0.17058125010029068,-10.0,0.46763974,0.0,4.363323,-1.2790568654222692e-16,2.0036147,0.0012833623374146925,18.86934360139815,0.0,5333,1.0,3.3306690738754696e-16,0.29061967,20,0.9104795,1.5,0.0013231365266832505,0.013895035,0.035551564859723224,0.9998769415470071,18.069143,-0.7890931346302615,10.0,4.124186
4.269575615703771,0.0,0.15294887985787647,-10.0,0.45928416,0.0,4.363323,-3.321586610487418e-17,2.0072527,0.0009790222179577373,15.461428990234902,0.0,5134,1.0,0.0,0.29771298,40,0.91525096,2.25,0.000986672358514325,0.018004712,0.03002022353245794,0.9998858149607265,17.475208,-1.7410265237642473,10.0,4.394815
4.983614425856548,0.0,0.2163740165435569,-10.0,0.44040346,0.0,4.363323,0.0,2.011036,0.0019044119990664866,13.541147552338163,0.0,4726,1.0,0.0,0.26438686,60,0.9258013,3.375,0.0019066368273031292,0.013762488,0.03225287056637837,0.9998939439589485,16.955626,-1.7190481504351567,10.0,4.3282456
4.732717124733379,0.0,0.11951141034218726,-10.0,0.4233331,0.0,4.363323,3.385002205873149e-17,2.0096266,0.0006582658122279135,13.404288930477843,0.0,4618,1.0,0.0,0.2984474,80,0.925998,5.0625,0.0006660902415431587,0.008759499,0.027398355206167298,0.9998742832633374,16.545637,-1.93735345525828,10.0,4.689405
3.8072367495177293,0.0,0.15087179511754936,-10.0,0.41064587,0.0,4.363323,-5.5641561140180124e-18,2.0087538,0.000915354959356168,15.877232154363929,0.0,5108,1.0,0.0,0.1134184,100,0.9193601,3.375,0.0009158965148171754,0.00049209595,0.029085734356627212,0.9998788244110771,16.501316,-1.886695027122358,10.0,4.6041822
4.547120794075034,0.0,0.28395436234604166,-10.0,0.40880364,0.0,4.363323,-3.7354856555168616e-17,2.0052528,0.0029179649360868923,22.07157796157749,1.1102230246251565e-16,5326,1.0,1.1102230246251565e-16,0.096535444,120,0.9124633,2.25,0.0029972814348990556,0.00040245056,0.04763612929562777,0.9999032821976125,16.460861,-1.6789801533975168,10.0,4.0905566
4.121304937105238,0.0,0.13142820028437696,-10.0,0.40930566,0.0,4.363323,-3.342419768373658e-17,2.0053284,0.0007305720094843628,11.979694678089057,0.0,5102,1.0,1.1102230246251565e-16,0.29049784,140,0.9122136,3.375,0.00091508567687527,0.008353233,0.021121801038966437,0.999871628821551,16.056522,-2.193422045280239,10.0,4.290556
4.300057798441003,0.0,0.10772649189242045,-10.0,0.39520735,0.0,4.363323,-3.452459564523006e-17,2.0047958,0.0006342988085469534,12.505847288120616,2.220446049250313e-16,5351,1.0,0.0,-0.0049977517,160,0.9081546,2.25,0.0006369200056887575,0.0005187988,0.023989297447606577,0.9998609398681274,16.078411,-2.2271118730148687,10.0,4.28722
4.016287960532244,0.0,0.17670547806647316,-10.0,0.39791653,0.0,4.363323,2.928261841170823e-17,2.0061326,0.001372975412069959,18.3422490194098,0.0,4853,1.0,0.0,0.30397263,180,0.91074306,2.25,0.0014116797772122179,0.004070282,0.03565715068287338,0.9998919537463046,15.808504,-1.5233272193249299,10.0,4.652282
4.200862813006748,0.0,0.2480970430046545,-10.0,0.38773495,0.0,4.363323,0.0,2.0066054,0.0024653623685493955,20.382053834558754,0.0,5187,1.0,0.0,0.29581088,200,0.896032,3.375,0.0024840482566073625,0.0063581467,0.044439765397505576,0.9999083722662703,15.455088,-1.5884729610694148,10.0,4.243073
4.0030794928654805,0.0,0.1473727590414488,-10.0,0.37673634,0.0,4.363323,-1.1278456123176193e-17,2.00563,0.0008800213728256017,13.753204441234043,0.0,5040,1.0,0.0,0.039027236,220,0.89852077,2.25,0.0009802923781267816,7.247925e-05,0.025293255334547838,0.9998825349167407,15.472168,-2.131847265241018,10.0,4.2471347
4.903507851576138,0.0,0.21684685127403028,-10.0,0.38001636,0.0,4.363323,-1.0454923461616335e-17,2.0034945,0.001548459682704044,18.46565133378296,0.0,5437,1.0,0.0,0.28789034,240,0.9096662,3.375,0.0015969679363081952,0.006257057,0.039332533964648746,0.9998919602005698,15.13418,-2.001152096915353,10.0,4.4014516
4.1373116039432185,0.0,0.13243283410449483,-10.0,0.36807227,0.0,4.363323,1.606351324250415e-17,2.0057201,0.0008529501321003621,15.123392293593545,3.3306690738754696e-16,5308,1.0,3.3306690738754696e-16,0.2935487,260,0.9101329,3.375,0.000873513707686645,0.005511284,0.029873917332055955,0.9998779611671311,14.823955,-1.9854433476260602,10.0,4.1573496
5.229082788194891,0.0,0.24089024636907355,-10.0,0.3598147,0.0,4.363323,1.3116904850657194e-17,2.004566,0.0015794238503125928,14.516901320823669,0.0,5417,1.0,0.0,0.26728153,280,0.89822304,5.0625,0.0015809356781278862,0.013900757,0.028143543402712315,0.9998922919896978,14.302511,-1.7955056862690257,10.0,3.9733608
