_max_adv,_min_discrew,_max_discrew,_min_obs,_std_act,_min_act,_max_act,_mean_adv,_mean_act,_std_discrew,_MeanReward,ExplainedVarOld,Steps,_lr_multiplier,ExplainedVarNew,PolicyLoss,_Episode,_mean_obs,Beta,ValFuncLoss,KL,_mean_discrew,_std_adv,PolicyEntropy,_min_adv,_max_obs,_std_obs
5.161936800954852,0.0,0.3681191644874091,-0.44287756,0.20313454,0.0,4.363323,3.290184383222536e-17,2.0082543,0.005307283789069918,16.23640946061322,0.0,5183,1.0,0.0,0.69295096,20,0.85664827,1.0,0.005313434844581681,0.7801661,0.04929688724229215,0.9999047572977399,8.478758,-0.48974893664832975,3.7175388,0.2598928
5.650529635354121,0.0,0.19616170892734205,-0.40301144,0.20341031,0.0,4.363323,-1.0925123747993083e-17,2.0146224,0.0013826295159841424,11.594630206263602,0.0,5203,1.0,0.0,0.25354913,40,0.74971956,1.0,0.001648240578280999,0.41539845,0.03151419798142844,0.9998811936496707,8.420401,-2.586881660786582,3.180771,0.20568494
5.880525316640848,0.0,0.15966618263578317,-0.34366933,0.20205045,0.0,4.363323,-2.925850260490427e-17,2.0017076,0.0007403225227230677,7.935081168671118,1.1102230246251565e-16,4857,1.0,0.0,0.23111436,60,0.77501935,1.0,0.0007496108921454663,0.28984484,0.021239917438729595,0.9998564632277951,8.35664,-3.0157716094574045,3.2523594,0.21494548
6.763474614264282,0.0,0.15155766008704544,-0.291127,0.19996445,0.0,4.363323,0.0,1.9897327,0.0007202164768017406,7.657970026813814,0.0,5013,1.0,1.1102230246251565e-16,0.23722172,80,0.8303067,1.0,0.0008972342045664882,0.17546186,0.019625018148086926,0.999836130275476,8.214476,-1.923425652681832,3.8147428,0.25090238
5.691310731799671,0.0,0.1799480759395615,-0.111746,0.1970178,0.0,4.363323,-1.1167665787977999e-17,1.9647924,0.0013792282652325713,9.695906727982463,0.0,5090,1.0,0.0,0.23616807,100,0.8843745,1.0,0.0013837439323935276,0.1271607,0.025462865803636964,0.9998751590586763,8.07826,-1.9672304717695568,4.132328,0.2650213
6.802846446788025,0.0,0.16368715651736604,-0.0923394,0.19291668,0.0,4.363323,1.1407469167330527e-17,1.9511104,0.0009973303283922984,7.981016799442889,0.0,4983,1.0,0.0,0.22764648,120,0.8440942,1.0,0.0011759496691139339,0.11734177,0.02096697739718428,0.999857101833832,7.9733543,-1.8848232047347275,4.4330626,0.28061163
6.314650861019695,0.0,0.14685742650054875,-0.06336371,0.19267139,0.0,4.363323,2.188389561532551e-17,1.9361295,0.0005793926356900191,7.179787812941288,0.0,5195,1.0,0.0,0.2405225,140,0.8399194,1.0,0.0006602536193892211,0.09826469,0.01806241852187021,0.9998312727574991,7.81328,-2.6167097762571325,3.9352133,0.23648083
8.876165472559125,0.0,0.16139394692210385,0.0,0.18967439,0.0,4.363323,-1.1145768404080002e-17,1.9187373,0.0006263042275501977,7.1383251059527995,0.0,5100,1.0,0.0,0.24336067,160,0.8632577,1.0,0.0006548850949704183,0.1013471,0.016103273649765094,0.9998074458395081,7.6252117,-1.0791100588935094,3.741939,0.2098165
5.9202937492606305,0.0,0.1915183107257431,0.0,0.18621114,0.0,4.363323,-1.2246044852242247e-17,1.897258,0.0013471608357496195,10.968508491304458,0.0,5222,1.0,0.0,0.26040724,180,0.82113385,1.0,0.0015941026033749275,0.08353963,0.026336241541019392,0.9998622299119996,7.51425,-1.0202073808920802,3.5032027,0.20812337
6.4845775623640645,0.0,0.14832237438415774,-0.028253889,0.18408635,0.0,4.363323,-1.1812846812304243e-17,1.8891953,0.0010575749325352065,10.649776326455267,0.0,4812,1.0,0.0,0.2622694,200,0.77221847,1.0,0.0011184497024300639,0.07795018,0.026241359223175015,0.9998578153439982,7.389166,-1.0502498991536322,3.4182377,0.20604022
4.560638046437435,0.0,0.2621876079027045,0.0,0.18148136,0.0,4.363323,-1.160780454580519e-17,1.8751435,0.0037776054742727568,19.71438355614028,0.0,4897,1.0,0.0,0.29062563,220,0.78264993,1.0,0.003830703177967642,0.08602359,0.047278739793445296,0.9999164993240732,7.20405,-1.6255195121419488,4.0180864,0.22948022
4.649509856552107,0.0,0.27934122990833243,0.0,0.18088794,0.0,4.363323,-1.8612776313296666e-17,1.8580109,0.004418485101105187,20.94485749768893,0.0,4581,1.0,0.0,0.29480085,240,0.69529355,1.0,0.00442139962481406,0.07637769,0.05515334244361261,0.9999217600976301,7.013294,-1.7712350742656808,3.3420866,0.1404304
4.488858770160387,0.0,0.33320772180508673,0.0,0.17735526,0.0,4.363323,0.0,1.8381234,0.0036845578943951467,19.310061355144985,0.0,4841,1.0,0.0,0.28192613,260,0.73637074,1.0,0.003726142247034131,0.07373047,0.05088894433349179,0.9999191640626437,6.826353,-2.2943710914010995,2.8088162,0.13307959
4.797417473165294,0.0,0.3821609830326531,0.0,0.17266431,0.0,4.363323,-2.055419573849867e-17,1.8187084,0.00501570585672862,21.325337422780798,0.0,4494,1.0,0.0,0.29155332,280,0.71398836,1.0,0.00528988591766678,0.09159629,0.062295407800183784,0.9999261159368347,6.6506004,-2.2014612625103798,2.215608,0.08916914
3.686527355901015,0.0,0.3152364422000303,0.0,0.17080685,0.0,4.363323,2.6426508071040452e-17,1.8031,0.0054482574540000665,27.47127533423379,0.0,4302,1.0,0.0,0.31691673,300,0.6800484,1.0,0.0055065515733607445,0.096502,0.08037233512367202,0.9999302447399744,6.4705753,-1.9433305334535547,1.4905452,0.072222404
3.758348881090313,0.0,0.2916063480584759,0.0,0.1681683,0.0,4.363323,-2.0095481567572948e-17,1.7880306,0.00427419143208379,24.158074716656888,0.0,4243,1.0,0.0,0.29863456,320,0.7031227,1.0,0.004303977585449327,0.063713074,0.07518587979306386,0.9999317898221867,6.313757,-2.539170935513252,1.4717515,0.07277176
3.568415224205858,0.0,0.2963228562331161,0.0,0.16520676,0.0,4.363323,6.796200246390246e-18,1.7735542,0.0038784821958436446,26.009315738416795,0.0,4182,1.0,0.0,0.3066124,340,0.6877877,1.0,0.003894659010310256,0.062633835,0.08217325222470344,0.9999278198373246,6.156973,-2.6536518518738417,1.4802716,0.06591061
3.301534040196164,0.0,0.2933853340636412,0.0,0.16371635,0.0,4.363323,6.900147955912602e-18,1.7617246,0.004194854351314256,25.76461967343924,0.0,4119,1.0,0.0,0.2970013,360,0.64965236,1.0,0.004666864894824871,0.048199005,0.07223664222188894,0.9999320275525447,6.0143566,-2.7013837104144276,1.4777378,0.05891356
4.53143415782869,0.0,0.3898818092574218,0.0,0.16172796,0.0,4.363323,4.1521854536748e-17,1.7501998,0.004464725092272994,23.55900786917187,2.220446049250313e-16,4107,1.0,2.220446049250313e-16,0.2767531,380,0.66316575,1.0,0.004466422230687232,0.052389912,0.06724671156137903,0.9999347969791212,5.8565464,-2.9321527743920845,1.496067,0.050194036
4.309989589966262,0.0,0.31533886938764377,0.0,0.15971358,0.0,4.363323,-6.880103953135804e-18,1.7336682,0.0039026828673832297,21.811483569815913,-2.220446049250313e-16,4131,1.0,-2.220446049250313e-16,0.28571314,400,0.69052386,1.0,0.004042504673701519,0.054298677,0.060646544506334846,0.9999274339466225,5.683216,-2.492913305768187,1.3582155,0.055272743
3.837071596779579,0.0,0.2520715578858621,0.0,0.15609118,0.0,4.363323,-3.416070845000482e-18,1.7227862,0.002797849854453282,20.459752406071093,0.0,4160,1.0,0.0,0.28791222,420,0.78561133,1.0,0.002800455200371511,0.037631597,0.06094585387534554,0.9999233088657924,5.534487,-2.729038788182523,1.7015723,0.067539565
4.484608939158467,0.0,0.2846318940273713,0.0,0.15444764,0.0,4.363323,3.3827314247088797e-18,1.7146288,0.003086595804205832,19.829079912524737,0.0,4201,1.0,0.0,0.2762578,440,0.72231704,1.0,0.003387613284652132,0.033023395,0.05697512749847876,0.9999210503590928,5.4436817,-2.4874935692821047,1.5594664,0.06795661
4.430577583062521,0.0,0.3142198316050986,0.0,0.15336236,0.0,4.363323,-2.7361453121929248e-17,1.7083676,0.003646092005954234,24.7394119275021,0.0,4155,1.0,0.0,0.2962813,460,0.67273647,1.0,0.003677647812619409,0.03361686,0.06445430307671131,0.9999224720028075,5.366894,-1.8859505094513063,1.4837053,0.051311094
